date,entry_time,exit_time,symbol,side,qty,entry,exit,pnl,strategy,notes
2026-03-19T13:30:00.000Z,2026-03-19T13:30:00.000Z,2026-03-19T14:25:00.000Z,IWM,SHORT,40,243.1,244.19,-43.6,Scalp,
2026-03-19T13:30:00.000Z,2026-03-19T13:30:00.000Z,2026-03-19T13:40:00.000Z,MA,LONG,55,491.31,494.69,185.9,Scalp,Power-hour scalp
2026-03-19T13:35:00.000Z,2026-03-19T13:35:00.000Z,2026-03-19T13:45:00.000Z,BAC,LONG,608,46.53,46.65,72.96,Scalp,Power-hour scalp
2026-03-19T13:35:00.000Z,2026-03-19T13:35:00.000Z,2026-03-19T14:35:00.000Z,GS,LONG,53,794.63,797.61,157.94,Trend Following,Trend continuation
2026-03-19T13:35:00.000Z,2026-03-19T13:35:00.000Z,2026-03-19T14:30:00.000Z,META,LONG,93,610.83,607.46,-313.41,Scalp,
2026-03-19T13:40:00.000Z,2026-03-19T13:40:00.000Z,2026-03-19T14:05:00.000Z,V,LONG,50,301.12,300.74,-19,Breakout,Range breakout on volume
2026-03-19T13:40:00.000Z,2026-03-19T13:40:00.000Z,2026-03-19T13:45:00.000Z,MSFT,SHORT,190,391.05,391.64,-112.1,Earnings,
2026-03-19T13:40:00.000Z,2026-03-19T13:40:00.000Z,2026-03-19T14:25:00.000Z,COST,LONG,13,983.58,980.63,-38.35,Trend Following,
2026-03-19T13:45:00.000Z,2026-03-19T13:45:00.000Z,2026-03-19T14:00:00.000Z,META,LONG,67,610.71,611.14,28.81,Mean Reversion,Squeezed out early
2026-03-19T13:45:00.000Z,2026-03-19T13:45:00.000Z,2026-03-19T14:30:00.000Z,XLF,SHORT,375,49.01,48.59,157.5,Mean Reversion,
2026-03-19T13:45:00.000Z,2026-03-19T13:45:00.000Z,2026-03-19T14:00:00.000Z,GOOGL,SHORT,31,304.07,304.84,-23.87,Scalp,
2026-03-19T13:50:00.000Z,2026-03-19T13:50:00.000Z,2026-03-19T14:10:00.000Z,CRM,LONG,112,198.29,195.44,-319.2,Earnings,Earnings drift
2026-03-19T13:50:00.000Z,2026-03-19T13:50:00.000Z,2026-03-19T14:30:00.000Z,XOM,SHORT,86,155.73,157.1,-117.82,Trend Following,
2026-03-19T13:50:00.000Z,2026-03-19T13:50:00.000Z,2026-03-19T14:25:00.000Z,XLF,SHORT,957,49.03,48.56,449.79,Earnings,Earnings drift
2026-03-19T13:55:00.000Z,2026-03-19T13:55:00.000Z,2026-03-19T14:45:00.000Z,ADBE,LONG,52,248.89,245.85,-158.08,Breakout,Range breakout on volume
2026-03-19T13:55:00.000Z,2026-03-19T13:55:00.000Z,2026-03-19T14:50:00.000Z,AAPL,SHORT,33,251.19,249.82,45.21,Breakout,
2026-03-19T13:55:00.000Z,2026-03-19T13:55:00.000Z,2026-03-19T14:30:00.000Z,V,LONG,82,301.08,298.67,-197.62,Scalp,
2026-03-19T13:55:00.000Z,2026-03-19T13:55:00.000Z,2026-03-19T14:45:00.000Z,AAPL,LONG,188,251.04,249.68,-255.68,Trend Following,Stopped below trend line
2026-03-19T13:55:00.000Z,2026-03-19T13:55:00.000Z,2026-03-19T14:50:00.000Z,BAC,LONG,278,46.62,46.39,-63.94,Mean Reversion,
2026-03-19T13:55:00.000Z,2026-03-19T13:55:00.000Z,2026-03-19T14:10:00.000Z,XOM,SHORT,116,155.43,156.53,-127.6,Mean Reversion,
2026-03-19T14:00:00.000Z,2026-03-19T14:00:00.000Z,2026-03-19T14:15:00.000Z,MSFT,LONG,130,390.16,389.09,-139.1,Mean Reversion,Oversold bounce
2026-03-19T14:00:00.000Z,2026-03-19T14:00:00.000Z,2026-03-19T14:55:00.000Z,COST,SHORT,74,982.65,976.86,428.46,Breakout,
2026-03-19T14:00:00.000Z,2026-03-19T14:00:00.000Z,2026-03-19T14:50:00.000Z,MA,SHORT,30,492.39,490.5,56.7,Breakout,ATH breakout retest
2026-03-19T14:00:00.000Z,2026-03-19T14:00:00.000Z,2026-03-19T14:50:00.000Z,WMT,LONG,181,120.89,120.25,-115.84,Mean Reversion,VWAP reversion long
2026-03-19T14:00:00.000Z,2026-03-19T14:00:00.000Z,2026-03-19T14:50:00.000Z,XLF,LONG,941,48.94,48.66,-263.48,Breakout,ATH breakout retest
2026-03-19T14:00:00.000Z,2026-03-19T14:00:00.000Z,2026-03-19T14:20:00.000Z,MSFT,LONG,104,390.09,388.63,-151.84,Breakout,
2026-03-19T14:00:00.000Z,2026-03-19T14:00:00.000Z,2026-03-19T14:35:00.000Z,GOOGL,SHORT,122,304.83,304.41,51.24,Breakout,Cup & handle long
2026-03-19T14:05:00.000Z,2026-03-19T14:05:00.000Z,2026-03-19T14:55:00.000Z,NFLX,LONG,113,93.36,92.8,-63.28,Trend Following,Trend continuation
2026-03-19T14:05:00.000Z,2026-03-19T14:05:00.000Z,2026-03-19T14:20:00.000Z,META,SHORT,62,609.06,607.79,78.74,Earnings,
2026-03-19T14:05:00.000Z,2026-03-19T14:05:00.000Z,2026-03-19T14:35:00.000Z,MSFT,SHORT,107,389.75,389.7,5.35,Trend Following,20EMA pullback long
2026-03-19T14:05:00.000Z,2026-03-19T14:05:00.000Z,2026-03-19T14:40:00.000Z,MA,SHORT,72,492.43,490.42,144.72,Earnings,
2026-03-19T14:05:00.000Z,2026-03-19T14:05:00.000Z,2026-03-19T14:20:00.000Z,QQQ,LONG,32,591.03,590.48,-17.6,Scalp,
2026-03-19T14:10:00.000Z,2026-03-19T14:10:00.000Z,2026-03-19T14:40:00.000Z,TSLA,SHORT,123,383.13,381.23,233.7,Scalp,
2026-03-19T14:10:00.000Z,2026-03-19T14:10:00.000Z,2026-03-19T14:30:00.000Z,V,LONG,78,300.37,298.69,-131.04,Scalp,
2026-03-19T14:15:00.000Z,2026-03-19T14:15:00.000Z,2026-03-19T14:50:00.000Z,XLF,LONG,527,48.65,48.68,15.81,Trend Following,
2026-03-19T14:15:00.000Z,2026-03-19T14:15:00.000Z,2026-03-19T14:20:00.000Z,V,LONG,76,299.27,298.83,-33.44,Trend Following,
2026-03-19T14:15:00.000Z,2026-03-19T14:15:00.000Z,2026-03-19T14:40:00.000Z,CRM,SHORT,92,194.83,195.3,-43.24,Scalp,Quick momentum scalp
2026-03-19T14:20:00.000Z,2026-03-19T14:20:00.000Z,2026-03-19T15:10:00.000Z,BAC,LONG,595,46.21,46.69,285.6,Earnings,Earnings beat momentum
2026-03-19T14:20:00.000Z,2026-03-19T14:20:00.000Z,2026-03-19T14:30:00.000Z,CVX,LONG,141,200.87,201.59,101.52,Mean Reversion,
2026-03-19T14:20:00.000Z,2026-03-19T14:20:00.000Z,2026-03-19T14:55:00.000Z,META,LONG,68,607.82,607.94,8.16,Mean Reversion,
2026-03-19T14:20:00.000Z,2026-03-19T14:20:00.000Z,2026-03-19T14:50:00.000Z,JPM,LONG,134,285.61,285.57,-5.36,Breakout,Bull flag continuation
2026-03-19T14:25:00.000Z,2026-03-19T14:25:00.000Z,2026-03-19T15:20:00.000Z,MA,SHORT,29,490.14,489.57,16.53,Trend Following,
2026-03-19T14:25:00.000Z,2026-03-19T14:25:00.000Z,2026-03-19T14:30:00.000Z,SPY,SHORT,57,656.53,657.9,-78.09,Scalp,
2026-03-19T14:30:00.000Z,2026-03-19T14:30:00.000Z,2026-03-19T14:35:00.000Z,INTC,LONG,701,45.77,45.79,14.02,Trend Following,
2026-03-19T14:30:00.000Z,2026-03-19T14:30:00.000Z,2026-03-19T15:25:00.000Z,INTC,LONG,515,45.66,45.58,-41.2,Scalp,
2026-03-19T14:35:00.000Z,2026-03-19T14:35:00.000Z,2026-03-19T14:55:00.000Z,CVX,LONG,164,201.81,201.37,-72.16,Scalp,Opening drive scalp
2026-03-19T14:35:00.000Z,2026-03-19T14:35:00.000Z,2026-03-19T15:05:00.000Z,DIS,LONG,215,99.55,99.69,30.1,Mean Reversion,
2026-03-19T14:35:00.000Z,2026-03-19T14:35:00.000Z,2026-03-19T15:30:00.000Z,XLF,SHORT,804,48.68,48.76,-64.32,Mean Reversion,Squeezed out early
2026-03-19T14:35:00.000Z,2026-03-19T14:35:00.000Z,2026-03-19T14:55:00.000Z,META,SHORT,88,608.49,607.93,49.28,Breakout,Range breakout on volume
2026-03-19T14:35:00.000Z,2026-03-19T14:35:00.000Z,2026-03-19T15:35:00.000Z,CVX,SHORT,117,201.76,200.47,150.93,Earnings,
2026-03-19T14:35:00.000Z,2026-03-19T14:35:00.000Z,2026-03-19T15:20:00.000Z,INTC,LONG,431,45.72,45.63,-38.79,Scalp,Opening drive scalp
2026-03-19T14:40:00.000Z,2026-03-19T14:40:00.000Z,2026-03-19T15:30:00.000Z,CRM,SHORT,197,195.26,194.74,102.44,Breakout,
2026-03-19T14:40:00.000Z,2026-03-19T14:40:00.000Z,2026-03-19T14:50:00.000Z,AAPL,SHORT,89,249.78,249.87,-8.01,Earnings,Post-earnings IV crush
2026-03-19T14:40:00.000Z,2026-03-19T14:40:00.000Z,2026-03-19T14:55:00.000Z,NFLX,LONG,377,92.95,92.79,-60.32,Scalp,
2026-03-19T14:45:00.000Z,2026-03-19T14:45:00.000Z,2026-03-19T15:05:00.000Z,TSLA,LONG,185,381.16,383.44,421.8,Scalp,Opening drive scalp
2026-03-19T14:45:00.000Z,2026-03-19T14:45:00.000Z,2026-03-19T15:35:00.000Z,AMZN,LONG,38,207.38,207.21,-6.46,Trend Following,
2026-03-19T14:45:00.000Z,2026-03-19T14:45:00.000Z,2026-03-19T15:40:00.000Z,AAPL,LONG,100,249.74,249.25,-49,Mean Reversion,VWAP reversion long
2026-03-19T14:45:00.000Z,2026-03-19T14:45:00.000Z,2026-03-19T15:05:00.000Z,QQQ,LONG,67,590.9,591.9,67,Scalp,Power-hour scalp
2026-03-19T14:45:00.000Z,2026-03-19T14:45:00.000Z,2026-03-19T15:35:00.000Z,JPM,LONG,93,285.42,285.82,37.2,Earnings,Earnings drift
2026-03-19T14:45:00.000Z,2026-03-19T14:45:00.000Z,2026-03-19T15:40:00.000Z,GOOGL,LONG,138,304.59,304.19,-55.2,Breakout,
2026-03-19T14:50:00.000Z,2026-03-19T14:50:00.000Z,2026-03-19T15:30:00.000Z,QQQ,LONG,67,591.19,590.11,-72.36,Trend Following,20EMA pullback long
2026-03-19T14:50:00.000Z,2026-03-19T14:50:00.000Z,2026-03-19T15:50:00.000Z,COST,LONG,39,979.66,973.7,-232.44,Trend Following,20EMA pullback long
2026-03-19T14:50:00.000Z,2026-03-19T14:50:00.000Z,2026-03-19T15:00:00.000Z,AMZN,SHORT,158,207.41,207.82,-64.78,Trend Following,Trend continuation
2026-03-19T14:50:00.000Z,2026-03-19T14:50:00.000Z,2026-03-19T15:45:00.000Z,AMD,SHORT,151,198.42,198.81,-58.89,Mean Reversion,
2026-03-19T14:55:00.000Z,2026-03-19T14:55:00.000Z,2026-03-19T15:40:00.000Z,AVGO,LONG,129,315.63,316.91,165.12,Mean Reversion,
2026-03-19T14:55:00.000Z,2026-03-19T14:55:00.000Z,2026-03-19T15:50:00.000Z,DIA,LONG,62,459.39,458.75,-39.68,Trend Following,
2026-03-19T15:00:00.000Z,2026-03-19T15:00:00.000Z,2026-03-19T15:30:00.000Z,AMD,SHORT,183,199.12,198.8,58.56,Earnings,
2026-03-19T15:00:00.000Z,2026-03-19T15:00:00.000Z,2026-03-19T15:20:00.000Z,JPM,LONG,182,285.78,285.88,18.2,Trend Following,Trend continuation
2026-03-19T15:05:00.000Z,2026-03-19T15:05:00.000Z,2026-03-19T15:50:00.000Z,MA,SHORT,75,489.97,488.77,90,Mean Reversion,
2026-03-19T15:05:00.000Z,2026-03-19T15:05:00.000Z,2026-03-19T15:55:00.000Z,JPM,SHORT,34,286.34,285.14,40.8,Breakout,
2026-03-19T15:05:00.000Z,2026-03-19T15:05:00.000Z,2026-03-19T16:00:00.000Z,ORCL,SHORT,34,155.66,155.5,5.44,Trend Following,
2026-03-19T15:05:00.000Z,2026-03-19T15:05:00.000Z,2026-03-19T15:10:00.000Z,INTC,SHORT,347,45.63,45.69,-20.82,Breakout,Bull flag continuation
2026-03-19T15:10:00.000Z,2026-03-19T15:10:00.000Z,2026-03-19T15:15:00.000Z,ORCL,LONG,40,156.59,156.51,-3.2,Trend Following,20EMA pullback long
2026-03-19T15:10:00.000Z,2026-03-19T15:10:00.000Z,2026-03-19T15:40:00.000Z,INTC,LONG,981,45.71,45.26,-441.45,Earnings,Post-earnings IV crush
2026-03-19T15:10:00.000Z,2026-03-19T15:10:00.000Z,2026-03-19T15:20:00.000Z,CVX,SHORT,78,201.14,201.14,0,Mean Reversion,
2026-03-19T15:10:00.000Z,2026-03-19T15:10:00.000Z,2026-03-19T15:40:00.000Z,ORCL,LONG,128,156.37,155.17,-153.6,Breakout,Range breakout on volume
2026-03-19T15:15:00.000Z,2026-03-19T15:15:00.000Z,2026-03-19T16:05:00.000Z,AMD,LONG,57,199.85,200.68,47.31,Earnings,Post-earnings IV crush
2026-03-19T15:15:00.000Z,2026-03-19T15:15:00.000Z,2026-03-19T15:55:00.000Z,CVX,LONG,122,201.15,201.74,71.98,Earnings,Earnings drift
2026-03-19T15:15:00.000Z,2026-03-19T15:15:00.000Z,2026-03-19T15:55:00.000Z,MSFT,LONG,161,390.19,389.2,-159.39,Earnings,Post-earnings IV crush
2026-03-19T15:15:00.000Z,2026-03-19T15:15:00.000Z,2026-03-19T15:45:00.000Z,AMD,LONG,198,199.85,198.98,-172.26,Breakout,
2026-03-19T15:15:00.000Z,2026-03-19T15:15:00.000Z,2026-03-19T16:15:00.000Z,XOM,LONG,89,157.61,159.08,130.83,Mean Reversion,
2026-03-19T15:20:00.000Z,2026-03-19T15:20:00.000Z,2026-03-19T16:15:00.000Z,TSLA,LONG,161,382.65,382.41,-38.64,Trend Following,Stopped below trend line
2026-03-19T15:20:00.000Z,2026-03-19T15:20:00.000Z,2026-03-19T16:20:00.000Z,CVX,SHORT,77,201.15,201.7,-42.35,Trend Following,Stopped below trend line
2026-03-19T15:20:00.000Z,2026-03-19T15:20:00.000Z,2026-03-19T15:50:00.000Z,MU,LONG,54,443.95,435.94,-432.54,Scalp,Power-hour scalp
2026-03-19T15:20:00.000Z,2026-03-19T15:20:00.000Z,2026-03-19T15:40:00.000Z,XLF,LONG,620,48.74,48.69,-31,Earnings,
2026-03-19T15:25:00.000Z,2026-03-19T15:25:00.000Z,2026-03-19T15:50:00.000Z,GS,SHORT,42,801,797.59,143.22,Trend Following,
2026-03-19T15:25:00.000Z,2026-03-19T15:25:00.000Z,2026-03-19T16:00:00.000Z,MSFT,SHORT,173,389.26,389.63,-64.01,Scalp,Opening drive scalp
2026-03-19T15:25:00.000Z,2026-03-19T15:25:00.000Z,2026-03-19T15:35:00.000Z,SPY,LONG,63,657.6,656.81,-49.77,Breakout,Cup & handle long
2026-03-19T15:30:00.000Z,2026-03-19T15:30:00.000Z,2026-03-19T16:05:00.000Z,BAC,SHORT,890,46.67,46.7,-26.7,Earnings,Earnings beat momentum
2026-03-19T15:35:00.000Z,2026-03-19T15:35:00.000Z,2026-03-19T16:00:00.000Z,MU,SHORT,26,439,437.8,31.2,Trend Following,Trend continuation
2026-03-19T15:35:00.000Z,2026-03-19T15:35:00.000Z,2026-03-19T16:35:00.000Z,XLF,LONG,434,48.73,48.74,4.34,Trend Following,VWAP reclaim long
2026-03-19T15:35:00.000Z,2026-03-19T15:35:00.000Z,2026-03-19T16:35:00.000Z,ORCL,LONG,63,155.5,154.7,-50.4,Scalp,Quick momentum scalp
2026-03-19T15:35:00.000Z,2026-03-19T15:35:00.000Z,2026-03-19T16:05:00.000Z,NVDA,LONG,179,177.95,178.61,118.14,Trend Following,
2026-03-19T15:40:00.000Z,2026-03-19T15:40:00.000Z,2026-03-19T16:30:00.000Z,WMT,SHORT,314,119.73,120.22,-153.86,Trend Following,VWAP reclaim long
2026-03-19T15:40:00.000Z,2026-03-19T15:40:00.000Z,2026-03-19T15:45:00.000Z,AAPL,SHORT,42,249.35,249.19,6.72,Scalp,
2026-03-19T15:40:00.000Z,2026-03-19T15:40:00.000Z,2026-03-19T16:30:00.000Z,CRM,SHORT,113,194.39,194.28,12.43,Breakout,
2026-03-19T15:40:00.000Z,2026-03-19T15:40:00.000Z,2026-03-19T15:50:00.000Z,WMT,LONG,289,119.72,119.9,52.02,Trend Following,VWAP reclaim long
2026-03-19T15:45:00.000Z,2026-03-19T15:45:00.000Z,2026-03-19T16:20:00.000Z,INTC,SHORT,540,45.42,45.51,-48.6,Earnings,
2026-03-19T15:45:00.000Z,2026-03-19T15:45:00.000Z,2026-03-19T16:35:00.000Z,CRM,LONG,64,194.47,194.28,-12.16,Trend Following,Trend continuation
2026-03-19T15:45:00.000Z,2026-03-19T15:45:00.000Z,2026-03-19T16:35:00.000Z,BAC,LONG,505,46.58,46.74,80.8,Trend Following,Trend continuation
2026-03-19T15:50:00.000Z,2026-03-19T15:50:00.000Z,2026-03-19T16:50:00.000Z,INTC,SHORT,665,45.41,45.6,-126.35,Mean Reversion,VWAP reversion long
2026-03-19T15:50:00.000Z,2026-03-19T15:50:00.000Z,2026-03-19T16:25:00.000Z,AMZN,SHORT,49,207.09,207.19,-4.9,Scalp,Power-hour scalp
2026-03-19T15:55:00.000Z,2026-03-19T15:55:00.000Z,2026-03-19T16:10:00.000Z,SPY,LONG,41,657.16,658.19,42.23,Earnings,Earnings beat momentum
2026-03-19T15:55:00.000Z,2026-03-19T15:55:00.000Z,2026-03-19T16:10:00.000Z,AMD,LONG,38,199.44,200.49,39.9,Breakout,
2026-03-19T15:55:00.000Z,2026-03-19T15:55:00.000Z,2026-03-19T16:00:00.000Z,XOM,SHORT,40,159.21,159.1,4.4,Earnings,Earnings drift
2026-03-19T15:55:00.000Z,2026-03-19T15:55:00.000Z,2026-03-19T16:40:00.000Z,BAC,SHORT,770,46.61,46.78,-130.9,Earnings,
2026-03-19T15:55:00.000Z,2026-03-19T15:55:00.000Z,2026-03-19T16:20:00.000Z,XOM,SHORT,139,159.22,159.21,1.39,Trend Following,20EMA pullback long
2026-03-19T16:00:00.000Z,2026-03-19T16:00:00.000Z,2026-03-19T16:20:00.000Z,IWM,LONG,193,245.45,244.95,-96.5,Earnings,
2026-03-19T16:00:00.000Z,2026-03-19T16:00:00.000Z,2026-03-19T16:55:00.000Z,MA,LONG,74,489.74,488.8,-69.56,Trend Following,
2026-03-19T16:00:00.000Z,2026-03-19T16:00:00.000Z,2026-03-19T16:50:00.000Z,SPY,LONG,83,658.03,657.41,-51.46,Mean Reversion,VWAP reversion long
2026-03-19T16:00:00.000Z,2026-03-19T16:00:00.000Z,2026-03-19T16:10:00.000Z,IWM,LONG,186,245.44,245.48,7.44,Mean Reversion,
2026-03-19T16:05:00.000Z,2026-03-19T16:05:00.000Z,2026-03-19T16:40:00.000Z,V,LONG,90,298.63,298.49,-12.6,Scalp,
2026-03-19T16:05:00.000Z,2026-03-19T16:05:00.000Z,2026-03-19T16:15:00.000Z,NVDA,SHORT,110,178.58,178.56,2.2,Mean Reversion,VWAP reversion long
2026-03-19T16:10:00.000Z,2026-03-19T16:10:00.000Z,2026-03-19T16:15:00.000Z,WMT,LONG,236,120.23,120.3,16.52,Mean Reversion,VWAP reversion long
2026-03-19T16:10:00.000Z,2026-03-19T16:10:00.000Z,2026-03-19T16:40:00.000Z,MA,LONG,55,489.15,489.22,3.85,Mean Reversion,VWAP reversion long
2026-03-19T16:10:00.000Z,2026-03-19T16:10:00.000Z,2026-03-19T16:25:00.000Z,DIA,LONG,78,459.83,459.67,-12.48,Mean Reversion,
2026-03-19T16:10:00.000Z,2026-03-19T16:10:00.000Z,2026-03-19T16:20:00.000Z,MA,LONG,26,489.26,489.51,6.5,Earnings,
2026-03-19T16:10:00.000Z,2026-03-19T16:10:00.000Z,2026-03-19T16:35:00.000Z,ADBE,SHORT,86,245.72,245.64,6.88,Earnings,
2026-03-19T16:10:00.000Z,2026-03-19T16:10:00.000Z,2026-03-19T16:50:00.000Z,MSFT,SHORT,65,389.57,388.57,65,Mean Reversion,
2026-03-19T16:10:00.000Z,2026-03-19T16:10:00.000Z,2026-03-19T16:50:00.000Z,JPM,LONG,91,285.78,285.83,4.55,Scalp,
2026-03-19T16:20:00.000Z,2026-03-19T16:20:00.000Z,2026-03-19T16:55:00.000Z,CRM,SHORT,163,194.29,194.35,-9.78,Scalp,
2026-03-19T16:20:00.000Z,2026-03-19T16:20:00.000Z,2026-03-19T16:45:00.000Z,AMZN,LONG,83,207.05,207.43,31.54,Earnings,
2026-03-19T16:20:00.000Z,2026-03-19T16:20:00.000Z,2026-03-19T17:10:00.000Z,IWM,LONG,47,244.97,244.3,-31.49,Scalp,Opening drive scalp
2026-03-19T16:20:00.000Z,2026-03-19T16:20:00.000Z,2026-03-19T16:45:00.000Z,ADBE,LONG,153,246.12,245.77,-53.55,Earnings,
2026-03-19T16:20:00.000Z,2026-03-19T16:20:00.000Z,2026-03-19T17:05:00.000Z,ADBE,SHORT,148,245.95,245.55,59.2,Breakout,Cup & handle long
2026-03-19T16:20:00.000Z,2026-03-19T16:20:00.000Z,2026-03-19T17:05:00.000Z,CRM,SHORT,110,194.11,194.15,-4.4,Breakout,Range breakout on volume
2026-03-19T16:25:00.000Z,2026-03-19T16:25:00.000Z,2026-03-19T17:05:00.000Z,AVGO,LONG,84,318.72,318.07,-54.6,Mean Reversion,
2026-03-19T16:25:00.000Z,2026-03-19T16:25:00.000Z,2026-03-19T16:30:00.000Z,SPY,LONG,77,657.79,657.91,9.24,Breakout,
2026-03-19T16:25:00.000Z,2026-03-19T16:25:00.000Z,2026-03-19T16:55:00.000Z,AAPL,SHORT,195,249.19,248.11,210.6,Trend Following,
2026-03-19T16:30:00.000Z,2026-03-19T16:30:00.000Z,2026-03-19T16:45:00.000Z,QQQ,LONG,80,590.42,590.77,28,Breakout,Cup & handle long
2026-03-19T16:30:00.000Z,2026-03-19T16:30:00.000Z,2026-03-19T17:05:00.000Z,QQQ,LONG,20,590.34,589.23,-22.2,Breakout,Range breakout on volume
2026-03-19T16:30:00.000Z,2026-03-19T16:30:00.000Z,2026-03-19T17:20:00.000Z,AMD,LONG,75,200.75,199.82,-69.75,Earnings,
2026-03-19T16:35:00.000Z,2026-03-19T16:35:00.000Z,2026-03-19T17:15:00.000Z,XLF,SHORT,931,48.73,48.62,102.41,Mean Reversion,Squeezed out early
2026-03-19T16:35:00.000Z,2026-03-19T16:35:00.000Z,2026-03-19T16:55:00.000Z,V,SHORT,51,298.43,297.71,36.72,Trend Following,20EMA pullback long
2026-03-19T16:35:00.000Z,2026-03-19T16:35:00.000Z,2026-03-19T17:25:00.000Z,NFLX,LONG,312,91.84,91.1,-230.88,Trend Following,VWAP reclaim long
2026-03-19T16:35:00.000Z,2026-03-19T16:35:00.000Z,2026-03-19T17:25:00.000Z,GS,LONG,55,802.29,803.1,44.55,Earnings,
2026-03-19T16:40:00.000Z,2026-03-19T16:40:00.000Z,2026-03-19T16:45:00.000Z,CVX,SHORT,194,201.95,201.56,75.66,Scalp,
2026-03-19T16:40:00.000Z,2026-03-19T16:40:00.000Z,2026-03-19T17:30:00.000Z,DIS,SHORT,286,99.1,98.8,85.8,Breakout,Bull flag continuation
2026-03-19T16:40:00.000Z,2026-03-19T16:40:00.000Z,2026-03-19T16:45:00.000Z,SPY,LONG,78,658.13,658.06,-5.46,Trend Following,
2026-03-19T16:45:00.000Z,2026-03-19T16:45:00.000Z,2026-03-19T17:00:00.000Z,GS,LONG,19,804.51,800.94,-67.83,Breakout,Cup & handle long
2026-03-19T16:45:00.000Z,2026-03-19T16:45:00.000Z,2026-03-19T17:15:00.000Z,CRM,LONG,146,194.61,194.6,-1.46,Breakout,ATH breakout retest
2026-03-19T16:45:00.000Z,2026-03-19T16:45:00.000Z,2026-03-19T17:05:00.000Z,MSFT,LONG,54,388.91,387.68,-66.42,Trend Following,
2026-03-19T16:50:00.000Z,2026-03-19T16:50:00.000Z,2026-03-19T17:15:00.000Z,MU,LONG,74,444.29,443.26,-76.22,Mean Reversion,Oversold bounce
2026-03-19T16:50:00.000Z,2026-03-19T16:50:00.000Z,2026-03-19T17:40:00.000Z,SPY,LONG,60,657.18,656.4,-46.8,Earnings,
2026-03-19T16:50:00.000Z,2026-03-19T16:50:00.000Z,2026-03-19T17:40:00.000Z,BAC,SHORT,623,46.67,46.69,-12.46,Trend Following,Stopped below trend line
2026-03-19T16:50:00.000Z,2026-03-19T16:50:00.000Z,2026-03-19T17:35:00.000Z,MA,LONG,40,489.31,488.8,-20.4,Breakout,
2026-03-19T16:55:00.000Z,2026-03-19T16:55:00.000Z,2026-03-19T17:15:00.000Z,AMZN,LONG,165,207.16,206.98,-29.7,Trend Following,
2026-03-19T16:55:00.000Z,2026-03-19T16:55:00.000Z,2026-03-19T17:05:00.000Z,NFLX,LONG,197,91.33,91.11,-43.34,Earnings,
2026-03-19T16:55:00.000Z,2026-03-19T16:55:00.000Z,2026-03-19T17:10:00.000Z,QQQ,LONG,26,590.16,588.58,-41.08,Earnings,Post-earnings IV crush
2026-03-19T16:55:00.000Z,2026-03-19T16:55:00.000Z,2026-03-19T17:45:00.000Z,GOOGL,SHORT,110,306.16,305.64,57.2,Mean Reversion,Fade gap up
2026-03-19T16:55:00.000Z,2026-03-19T16:55:00.000Z,2026-03-19T17:45:00.000Z,XOM,SHORT,112,158.51,157.88,70.56,Scalp,
2026-03-19T16:55:00.000Z,2026-03-19T16:55:00.000Z,2026-03-19T17:10:00.000Z,IWM,SHORT,67,245.3,244.26,69.68,Mean Reversion,VWAP reversion long
2026-03-19T17:00:00.000Z,2026-03-19T17:00:00.000Z,2026-03-19T17:30:00.000Z,ADBE,LONG,93,245.52,245.25,-25.11,Breakout,
2026-03-19T17:00:00.000Z,2026-03-19T17:00:00.000Z,2026-03-19T18:00:00.000Z,WMT,SHORT,164,119.96,120.65,-113.16,Breakout,
2026-03-19T17:00:00.000Z,2026-03-19T17:00:00.000Z,2026-03-19T17:50:00.000Z,GOOGL,LONG,73,306.12,306.05,-5.11,Earnings,
2026-03-19T17:05:00.000Z,2026-03-19T17:05:00.000Z,2026-03-19T17:55:00.000Z,DIS,SHORT,241,99.2,98.65,132.55,Earnings,Post-earnings IV crush
2026-03-19T17:15:00.000Z,2026-03-19T17:15:00.000Z,2026-03-19T17:20:00.000Z,GOOGL,SHORT,36,305.6,305.71,-3.96,Scalp,
2026-03-19T17:15:00.000Z,2026-03-19T17:15:00.000Z,2026-03-19T17:20:00.000Z,MA,SHORT,81,488.71,489.45,-59.94,Scalp,Quick momentum scalp
2026-03-19T17:15:00.000Z,2026-03-19T17:15:00.000Z,2026-03-19T17:25:00.000Z,GOOGL,SHORT,104,305.58,305.76,-18.72,Mean Reversion,VWAP reversion long
2026-03-19T17:20:00.000Z,2026-03-19T17:20:00.000Z,2026-03-19T17:35:00.000Z,MU,SHORT,24,443.8,444.57,-18.48,Earnings,
2026-03-19T17:20:00.000Z,2026-03-19T17:20:00.000Z,2026-03-19T17:25:00.000Z,AMD,SHORT,150,199.89,200.17,-42,Mean Reversion,
2026-03-19T17:20:00.000Z,2026-03-19T17:20:00.000Z,2026-03-19T17:55:00.000Z,GS,LONG,64,802.49,803.72,78.72,Scalp,
2026-03-19T17:25:00.000Z,2026-03-19T17:25:00.000Z,2026-03-19T18:20:00.000Z,GS,SHORT,10,802.9,804.58,-16.8,Scalp,Power-hour scalp
2026-03-19T17:25:00.000Z,2026-03-19T17:25:00.000Z,2026-03-19T18:25:00.000Z,CVX,SHORT,176,201.58,202.18,-105.6,Mean Reversion,Oversold bounce
